ID | NAME | IATA(3) | ICAO(4) | CALLSIGN | ID_COUNTRY_OF_ORIGIN
529,Aerolift Company,,LFT,LIFTCO,199
530,Aviation Services,,AVQ, Inc.,
531,Active Aero Charter,,AVR, Inc.,
532,Avialsa T-35,,AVS,AVIALSA,209
533,Asia Avia Airlines,,AVT,ASIAVIA,104
534,Avia Sud A,,AVU,AVIASUD,76
535,Airvantage Incorporated,,AVV,AIRVANTAGE,
536,Aviator Airways,,AVW,AVIATOR,86
537,Aviapaslauga,,AVX,PASLAUGA,129
538,ASL,,XXX,,22
539,Air Yugoslavia,,YRG,YUGAIR,197
540,Airlink Zambia,K8,ZAK,,248
541,Agence Nationale des Aerodromes et de la Meteorologie,,ZZM,,
542,Airbus Transport International,,BGA,BELOUGA,76
543,Air Bangladesh,B9,BGD,AIR BANGLA,19
544,Aviodetachment-28,,BGF,BULGARIA,35
545,Aero BG,,BGG,AERO BG,144
546,Aerotaxis De La Bahia,,BHC,BAHIA,144
547,Air Mediterranee,DR,BIE,MEDITERRANEE,76
548,Aviaservice,,BIV,AVIASERVICE,82
549,Aerolineas De El Salvador,,SZA,AESA,67
550,Swaziland Airlink,,SZL,SWAZILINK,214
551,Air Moorea,,TAH,AIR MOOREA,76
552,Aerovaradero,,AVY, S.A.,
553,Air Valencia,,AVZ,AIR VALENCIA,209
554,Airways International,,AWB, Inc.,
555,Airwork,,AWK,AIRWORK,
556,Australian Wetleasing,,AWL,AUSSIEWORLD,14
557,Air Niamey,,AW,AIR NIAMEY,
558,Awood Air Ltd.,,AWO,AWOOD AIR,40
559,Arctic Wings And Rotors Ltd.,,AWR,ARCTIC WINGS,40
560,Auo Airclub AIST-M,,ISM,STORK,
561,Arab Wings,,AWS,ARAB WINGS,114
562,Air West,,AWT,AIR WEST,40
563,Aeroline GmbH,7E,AWU,SYLT-AIR,83
564,Airwave Transport,,AWV, Inc.,
565,Air Wales,6G,AWW,RED DRAGO,
566,Aeroway,,AWY, S.L.,
567,Air Caraïbes,TX,FWI,FRENCH WEST,76
568,AirWest,,AWZ, ,211
569,Air India Express,IX,AXB,EXPRESS INDIA,103
570,Air Express,,AXD,AIR SUDEX,211
571,Asian Express Airlines,HJ,AXF,FREIGHTEXPRESS,14
572,Aeromexhaga,,AXH,AEROMEXHAGA,144
573,Aeron International Airlines,,AXI, Inc.,
574,African Express Airways,,AXK,EXPRESS JET,116
575,Air Exel,XT,AXL,EXEL COMMUTER,
576,AirAsia,AK,AXM,ASIAN EXPRESS,135
577,Alexandair,,AX,ALEXANDROS,86
578,Aeromax,,AXP,AEROMAX SPAI,209
579,Action Airlines (Action Air Charter),,AXQ,ACTION AIR,
580,Alberni Airways,,BNI,ALBERNI,40
581,Aerolineas Bonanza,,BNZ,AERO BONANZA,144
582,Aerobona,,BOC,AEROBONA,144
583,Aboitiz Air,,BOI,ABAIR,175
584,Axel Rent,,AXR, S.A.,
585,Altus Airlines,,AXS,ALTUS,
586,Aviaxess,,AXV,AXAVIA,76
587,Avioimpex A.D.p.o.,,AXX,IMPEX,
588,Axis Airways,6V,AXY,AXIS,76
589,Aladia Airlines,,AYD,AIRLINES ALADIA,144
590,Aykavia Aircompany,,AYK,,12
591,Airman,,AYM, S.L.,
592,Atlantic Airlines,,AY, S.A.,
593,Awsaj Aviation Services,,AYS,,127
594,Ayeet Aviation & Tourism,,AYT,AYEET,109
595,Atlant-Soyuz Airlines,3G,AYZ,ATLANT-SOYUZ,
596,Alitalia,AZ,AZA,ALITALIA,110
597,Azamat,,AZB,TUMARA,115
598,Arcus-Air Logistic,ZE,AZE,ARCUS AIR,83
599,Air Zermatt AG,,AZF,AIR ZERMATT,216
600,Azalhelikopter,,AZK,AZALHELICOPTER,16
601,Africa One,,AZL,SKY AFRICA,248
602,Aerocozumel,,AZM,AEROCOZUMEL,144
603,Amaszonas,Z8,AZ,,
604,Arizona Pacific Airways,,AZP,ARIZONA PACIFIC,
605,Aviacon Zitotrans Air Company,,AZS,ZITOTRANS,
606,Azimut,,AZT, S.A.,
607,Azov Avia Airlines,,AZV,AZOV AVIA,233
608,Air Zimbabwe,UM,AZW,AIR ZIMBABWE,249
609,Aero Jomacha,,MHC,AERO JOMACHA,144
610,Air Memphis,,MHS,AIR MEMPHIS,66
611,Air Memphis,,MHU,MEPHIS UGANDA,232
612,Air Marrakech Service,,MKH,AIR MARRAKECH,151
613,Air Max Africa,,AZX,AZIMA,80
614,Arizona Airways,,AZY, Inc.,
615,Azza Transport,,AZZ,AZZA TRANSPORT,211
616,Air Continental Inc,,AR,IGHT AIR,
617,Antanik-Air,,AU,ANTANIK,233
618,Air Newark,,ER,EWAIR,
619,Aircraft Support and Services,,FF,,124
620,Aerobanana,,OBA,AEROBANANA,144
621,Amako Airlines,,OBK,AMAKO AIR,
622,Aserca Airlines,R7,OCA,AROSCA,
623,Afrique CArgo Service Senegal,,FS,,196
624,Angoservice,,GC,ANGOSERVICE,7
625,Angel Airlines,,GE,ANGEL AIR,221
626,Angel Flight America,,GF,ANGEL FLIGHT,
627,Air Atonabee,,OUL,CITY EXPRESS,40
628,Aero Nova,,OVA,AERONOVA,209
629,Amira Air,,XPE,EXPERT,15
630,Aero Express Intercontinental,,XSS,INTER EXPRESS,144
631,Advance Aviation Services,,XTJ,,
632,Air Libya Tibesti,,TLR,AIR LIBYA,127
633,Aerovic,,OVC,,65
634,Airventure,,RVE,AIRVENTURE,22
635,Aero Servicios,,RVI,AERO SERVICIOS,144
636,Airvallee,,RVL,AIR VALLEE,110
637,Aeromover,,OVE,AEROMOVER,144
638,Aerovias Ejecutivas,,OVI,VIAS EJECUTIVAS,144
639,Aero Servicio Pity,,PTD,PITY,144
640,Aero Copter,,PTE,,144
641,Rossiya-Russian Airlines,FV,SDM,PULKOVO,
642,Air Pal,,PLL,AIRPAL,209
643,Air Pullmantur,,PLM,PULLMANTUR,209
644,Aviaexpress,RX,AEH,Avex,101
645,Aviones Para Servirle,,PSG,SERVIAVIONES,144
646,Avio Sluzba,,SLU,AVIO SLUZBA,197
647,Air Scorpio,,SCU,SCORPIO UNIVERS,35
648,Air Spirit,,SIP,AIR SPIRIT,
649,Alatau Airlines,,BMV,OLIGA,115
650,Aviateca,,GUG,AVIATECA,91
651,Aroostook Aviation,,PXX,PINE STATE,
652,Aeropycsa,,PYC,AEROPYCSA,144
653,Association of Private Pilots of Kazakhstan,,PVK,BORIS,115
654,The Amiri Flight,,BAH,BAHRAI,18
655,Aero Services,,BAS,AEROSERV,20
656,Ababeel Aviation,,BBE,BABEL AIR,211
657,Air Bashkortostan,,BBT,AGYDAL,
658,Ambulance Air Africa,,MCY,MERCY,206
659,American Eagle Airlines,MQ,EGF,EAGLE FLIGHT,
660,Aeropuelche,,PUE,PUELCHE,45
661,Aeroput,,PUT,,197
662,Azzurra Air,,AZI,AZZURRA,110
663,Airshop,FF,,,
664,African Transport Trading and Investment Company,ML,,,211
665,AD Aviation,,VUE,FLIGHTVUE,
666,Aero Costa Taxi Aereo,,XCT,AEROCOSTAXI,144
667,Aerovitro,,VRO,AEROVITRO,144
668,Aerotaxi Villa Rica,,VRI,VILLARICA,144
669,Aerovega,,VEG,AEROVEGA,144
670,Aerovilla,,VVG,AEROVILLA,49
671,Aerolineas Villaverde,,VLR,VILLAVERDE,144
672,Aero Air,,WIL,WILLIAMETTE,
673,Aero Ejecutivos,,VEJ,VENEJECUTIV,
674,Aero Industries Inc,,WAB,WABASH,
675,Aero Servicios Vanguardia,,VNG,VANGUARDIA,144
676,Aero Taxi Los Valles,,VAD,VALLES,209
677,Aero Vilamoura,,VMR,AERO VILAMOURA,178
678,Aero Virel,,VLS,VIREL,144
679,Aeronautical Radio Inc,,XAA,,
680,Aerovuelox,,VUO,AEROVUELOX,144
681,Aeronaves TSM,,VTM,AERONAVES TSM,144
682,Air Ivoire,VU,VU,AIRIVOIRE,
683,Air Botswana,BP,BOT,BOTSWANA,30
684,Air-Rep,,XPR,,
685,Air Excel,,XLL,TINGA-TINGA,220
686,Air Evans,,VAE,AIR-EVANS,209
687,Air Sorel,,WHY,AIR SOREL,40
688,Air Net Private Charter,,WDR,WIND RIDER,
689,Air Executive Charter,,XEC,,83
690,Air Foyle,GS,UPA,FOYLE,
691,Air Midwest,,VTY,VICTORY,
692,Air Tahiti,VT,VTA,AIR TAHITI,78
693,Air Urga,3,URG,URGA,233
694,Air Vardar,,VDR,VARDAR,
695,Air VIA,VL,VIM,,35
696,Air Walser,,WLR,AIRWALSER,110
697,Aircompany Rosavia,,URA,ROSAVIA,233
698,Aircraft Performance Group,,XLB,,
699,Airwaves Airlink,,WLA,AIRLIMITED,248
700,Airways Corporation of New Zealand,,XFX,AIRCORP,
701,Airways,,WAY,GARONNE,76
702,Airwings oy,,WGS,AIRWINGS,75
703,Airkenya,,XAK,SUNEXPRESS,116
704,Air-Lift Associates,,WPK,WOLFPACK,
705,Airtrans Ltd,,VAB,,
706,ARP 410 Airlines,,URP,AIR-ARP,233
707,Auckland Regional Rescue Helicopter Trust,,WPR,WESTPAC RESCUE,
708,Aurora Airlines,,URR,AIR AURORA,203
709,Austro Aereo,,UST,AUSTRO AEREO,65
710,Aviation Partners,,WLT,WINGLET,
711,Avialift Vladivostok,,VLV,VLADLIFT,
712,Aviacion Comercial de America,,VME,AVIAMERICA,144
713,Aviast Air,,VVA,IALSI,
714,Aviation North,,WLV,WOLVERINE,
715,Africa West,FK,WTA,WEST TOGO,223
716,Avient Air Zambia,,VNT,AVIENT,248
717,Aviazur,,VZR,IAZUR,76
718,Aviaprad,,VID,AVIAPRAD,
719,Avirex,G2,VXG,AVIREX-GABO,80
720,Aviaexpress Aircompany,,VXX,EXPRESSAVIA,233
721,AMR Services Corporation,,XAM,ALLIANCE,
722,Airline Operations Services,,XAO,,
723,Airlines 400,,VAZ,REMONT AIR,
724,ATRAN Cargo Airlines,V8,VAS,ATRA,183
725,Ameravia,,VAM,AMERAVIA,238
726,Angkor Air,,VAV,AIR ANGKOR,38
727,AVB-2004 Ltd,,VBC,AIR VICTOR,35
728,ASECNA,,XKX,,76
729,AT and T Aviation Division,,XAT,,
730,Avalair,,VAI,AIR AVALAIR,197
731,Averitt Air Charter,,VRT,AVERITT,
732,Avensa,VE,AVE,Avensa,
733,Avolar Aerolineas,V5,VLI,AEROVOLAR,144
734,Avstar Aviation,,VSA,STARBIRD,206
735,AVESCA,,VSC,AVESCA,49
736,Aviaprom Enterprises,,XAV,AVIAPROM,
737,Avia Trans Air Transport,,VTT,VIATRANSPORT,211
738,Aviostart AS,,VSR,AVIOSTART,35
739,Aviacao Transportes Aereos e Cargas,,VTG,ATACARGO,7
740,Assistance Aeroportuaire de L'Aeroport de Paris,,XJA,,76
741,American Flight Service Systems,,XFS,,
742,AASANA,,XXV,,
743,Australian air Express,,XME,AUS-CARGO,14
744,AMS Group,,XMG,,
745,Air Caraibes Atlantique,,CAJ,CAR LINE,76
746,Air China Cargo,,CAO,AIRCHINA FREIGHT,46
747,Aerovias Caribe,,CBE,AEROCARIBE,144
748,Aerotaxi del Cabo,,CBO,TAXI CABO,144
749,Air Columbus,,CBS,AIR COLUMBUS,233
750,Aero Cabo,,CBV,CABOAEREO,144
751,Air China,CA,CCA,AIR CHINA,46
752,Aerocardal,,CDA,CARDAL,45
753,Aero Condor Peru,Q6,CDP,CONDOR-PERU,174
754,Aerotrans,,CDU,,
755,Airline Skol,,CDV,SKOL,
756,Aerofan,,CFF,AEROFA,209
757,ACEF,,CFM,ACEF,178
758,Africa One,,CFR,,
759,Aero Calafia,,CFV,CALAFIA,144
760,Air Cargo Belize,,CGB,CARGO BELIZE,23
761,Aero Clube Do Algarve,,CGV,CLUBE ALGARVE,178
762,Air Great Wall,,CGW,CHANGCHENG,46
763,Aircompany Chaika,,CHJ,AIR CHAIKA,233
764,Air Charter Services,,CHR,ZAIRE CHARTER,
765,Air Charter Professionals,,CHV,CHARTAIR,
766,Asia Continental Airlines,,CID,ACID,115
767,Arctic Circle Air Service,5F,CIR,AIR ARCTIC,
768,Aviation Charter Services,,CKL,CIRCLE CITY,
769,Aerovias Castillo,,CLL,AEROCASTILLO,144
770,Aero Club De Portugal,,CLP,CLUB PORTUGAL,178
771,Air Care Alliance,,CMF,COMPASSIO,
772,Aero Continente Dominicana,,CND,CONDOMINICANA,64
773,Air Toronto,,CNE,CONNECTOR,40
774,Aquila Air,,CNH,CHENANGO,
775,Air Consul,,CNU,AIR CONSUL,209
776,Allcanada Express,,CNX,CANEX,40
777,ATS Private Company,,CPF,TECHSERVICE,233
778,Air Corridor,QC,CRD,AIR CORRIDOR,152
779,Air Central,V,CRF,AIR CENTRAL,112
780,Air Cruzal,,CRJ,AIR CRUZAL,7
781,Aerotransportes Corporativos,,CRP,AEROTRANSCORP,144
782,Air Creebec,,CRQ,CREE,40
783,Aero Charter and Transport,,CTA,CHAR-TRA,
784,Air Tenglong,,CTE,TENGLONG,46
785,Aerlineas Centauro,,CTR,CENTAURO,144
786,Aerocuahonte,,CUO,CUAHONTE,144
787,Air Chathams,CV,CVA,CHATHAM,
788,Air Marshall Islands,CW,CWM,AIR MARSHALLS,139
789,Australian Customs Service,,CWP,COASTWATCH,14
790,Air One Cityliner,,CYL,CITYLINER,110
791,Air Transport,,CYO,COYOTE,
792,Access Air,ZA,CYD,CYCLONE,
793,Aerocheyenne,,CYE,AEROCHEYENNE,144
794,Air Algerie,AH,DAH,AIR ALGERIE,4
795,Aerovias DAP,,DAP,DAP,45
796,Air Alpha,,DBA,DOUBLE-A,
797,Air Niagara Express,,DBD,AIR NIAGARA,40
798,Aviation Defense Service,,DEF,TIRPA,76
799,Air Service Groningen,,DEG,DEGGER,
800,Adam Air,KI,DHI,ADAM SKY,104
801,Astar Air Cargo,ER,DHL,DAHL,
802,Archer Aviation,,DHM,ARCHER,
803,Aeromedica,,DIC,AEROMEDICA,144
804,Aerodin,,DI,AERODI,144
805,Antinea Airlines,HO,DJA,ANTINEA,4
806,Air Djibouti,,DJU,AIR DJIB,62
807,Air Dolomiti,E,DLA,DOLOMOTI,110
808,Aero Modelo,,DLS,AEROMODELO,144
809,Aerolineas Del Sur,,DLU,DEL SUR,45
810,Aerodinamica de Monterrey,,DMC,DINAMICAMONT,144
811,Aeroservicios Dinamicos,,DMI,AERODINAMICO,144
812,Aerotaxis Dosmil,,DML,,144
813,Aerodespachos De El Salvador,,DNA,AERODESPACHOS,67
814,Aeroynamics Malaga,,DNC,FLYINGOLIVE,209
815,Aerodynamics Incorporated,,DNJ,DYNAJET,
816,Aeroflot-Don,D9,DNV,DONAVIA,
817,Air Madrid,M,DRD,ALADA AIR,209
818,Airways Flight Training,,DRM,DARTMOOR,
819,Aeronaves Del Noreste,,DRO,AERONORESTE,144
820,Addis Air Cargo Services,,DSC,ADDIS CARGO,71
821,Aero Algarve,,DSK,SKYBANNER,178
822,Aex Air,,DST,DESERT,
823,Aero Davinci International,,DVI,AERO DAVINCI,144
824,Aero Dynamics,,DY,AERO DYNAMIC,
825,Aeroservicios Ecuatorianos,,EAE,AECA,65
826,Aero-Pyrenees,,EAP,AERO-PYRENEES,76
827,Air Transport,,EAT,TRANS EUROPE,202
828,Aero Airlines,EE,EAY,REVAL,70
829,Aero Ejecutivo De Baja California,,EBC,CALIXJET,144
830,Air City,4F,ECE,AIRCITY,83
831,Aero Ejecutivos RCG,,ECG,EJECTUIVOS RCG,144
832,Aeronautica Castellana,,ECL,AERO CASTELLANA,209
833,Aerolineas Comerciales,,ECM,AERO COMERCIALES,144
834,Aerolineas Nacionales Del Ecuador,,EDA,ANDES,65
835,Air Este,,EET,AESTE,209
836,Air Mana,,EFC,FLIGHT TAXI,76
837,Aer Lingus,EI,EI,SHAMROCK,107
838,Aeroservicios Ejecutivos Corporativos,,EJP,EJECCORPORATIVOS,144
839,Alpi Eagles,E8,ELG,ALPI EAGLES,110
840,Arrendoora y Transportadora Aerea,,END,ARRENDADORA,144
841,Eliossola,,EOS,ELIOSSOLA,110
842,Shenzhen Donghai Airlines,,EPA,DONGHAI AIR,46
843,Aeronaves Del Noroeste,,ENW,AERONOR,209
844,Airailes,,EOL,EOLE,76
845,Aero Ermes,,EOM,AERO ERMES,144
846,Aero Transportes Empresariales,,EPL,EMPRESARIALES,144
847,Epps Air Service,,EPS,EPPS AIR,
848,Aero Empresarial,,EPE,AEROEMPRESARIAL,144
849,Air S,KY,EQL,EQUATORIAL,
850,Avianergo,,ERG,AVIANERGO,
851,Aero Servicios Regiomontanos,,ERI,ASERGIO,144
852,Aerosec,,ERK,AEROSEC,45
853,Aeromaan,,ERM,EOMAA,144
854,Aerosaba,,ESB,AEROSABA,144
855,Avitat,,ESO,,
856,Aerolineas Ejecutivas Del Sureste,,ESU,ALESUR,144
857,Aeronautica Le Esperanza,,ESZ,ESPERANZA,144
858,ATTICO,,ETC,TRANATTICO,211
859,Aero Siete,,ETE,AEROSIETE,144
860,Air Atlanta Europe,,EUK,SNOWBIRD,
861,Air Evex,,EVE,SUNBEAM,83
862,Aeronautical Academy of Europe,,EVR,DIANA,178
863,Air Exchange,,EXG,EXCHANGE,
864,Atlantic Helicopters,,FAC,FAROECOPTER,61
865,Argentine Air Force,,FAG,FUAER,11
866,Air Fiji,PC,FAJ,FIJIAIR,74
867,AF-Air International,,FA,FANBIRD,7
868,Aviation Data Systems,,FBW,,
869,Air Carriers,,FCI,FAST CHECK,
870,Aerofrisco,,FCO,AEROFRISCO,144
871,Alfa 4,,FCU,,144
872,African Airlines,,FDA,AIR SANKORE,137
873,African Medical and Research Foundation,,FDS,FLYDOC,116
874,Aero Freight,,FGT,FREIAERO,144
875,Aerosafin,,FIC,AEROSAFI,144
876,Air Finland,OF,FIF,AIR FINLAND,75
877,Aerodata Flight Inspection,,FII,FLIGHT CHECKER,83
878,Airfix Aviation,,FIX,AIRFIX,75
879,Air Pacific,FJ,FJI,PACIFIC,74
880,Air Falcon,,FLD,,168
881,Atlantic Airways,RC,FLI,FAROELINE,73
882,Air Florida,QH,FLZ,AIR FLORIDA,
883,Air Fret De Mauritanie,,FMT,,141
884,Avio Nord,,FNM,,110
885,Aeroflota Del Noroeste,,FNO,RIAZOR,209
886,Aero Fenix,,FNX,AERO FENIX,76
887,Ford Motor Company,,FRD,FORD,
888,African Company Airlines,,FPY,AFRICOMPANY,
889,Afrijet Airlines,,FRJ,AFRIJET,
890,Afrika Aviation Handlers,,FRK,AFRIFAST,116
891,Afrique Chart'air,,FRQ,CHARTER AFRIQUE,39
892,Aerofreight Airlines,,FRT,,
893,Aereos Limited,,FST,FAST TRACK,
894,Air Affaires Tchad,,FTC,AFFAIRES TCHAD,44
895,ABC Bedarsflug,,FTY,FLY TYROL,15
896,Air Iceland,Y,FXI,FAXI,102
897,Air Philippines,2P,GAP,ORIENT PACIFIC,175
898,Aerogaucho,,GAU,AEROGAUCHO,238
899,Aero Business Charter,,GBJ,GLOBAL JET,83
900,Atlantic Airlines,,GB,ATLANTIC GABO,80
901,Aeronor,,GCF,AEROCARTO,209
902,Aerogem Cargo,,GCK,AEROGEM,84
903,Aerovias del Golfo,,GFO,AEROVIAS GOLFO,144
904,Aeronautica,,GGL,GIRA GLOBO,7
905,Air Georgian,ZX,GG,GEORGIA,40
906,Aviance,,GHL,HANDLING,
907,Air Ghana,,GH,AIR GHANA,84
908,African International Transport,,GIL,AFRICAN TRANSPORT,93
909,Air Guinee Express,2U,GIP,FUTURE EXPRESS,93
910,Africa Airlines,,GIZ,AFRILENS,93
911,Air Gemini,,GLL,TWINS,7
912,Aero Charter,,GLT,GASLIGHT,
913,Aguilas Mayas Internacional,,GME,MAYAN EAGLES,91
914,Aerotaxis Guamuchil,,GMM,AEROGUAMUCHIL,144
915,Aeroservicios Gama,,GMS,SERVICIOS GAMA,144
916,Amber Air,0A,GNT,GINTA,129
917,Alberta Government,,GOA,ALBERTA,40
918,Air Scotland,,GRE,GREECE AIRWAYS,86
919,Air Georgia,DA,GRG,AIR GEORGIA,82
920,Air Cargo Center,,GRI,,194
921,Air Greenland,GL,GRL,GREENLAND,61
922,Allegro,LL,GRO,ALLEGRO,144
923,Agroar - Trabalhos Aereos,,GRR,AGROAR,178
924,Aircompany Grodno,,GRX,GRODNO,21
925,Airlift Alaska,,GSP,GREEN SPEED,
926,Agrocentr-Avia,,GSV,AGRAV,115
927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,,GTC,GOLDEN WINGS,228
928,Atlas Air,5Y,GTI,GIANT,
929,Aerotaxi Grupo Tampico,,GTP,GRUPOTAMPICO,144
930,Aerotaxis de Aguascalientes,,GUA,AGUASCALIENTES,144
931,Air Guyane,GG,GUY,GREEN BIRD,77
932,Air Victoria Georgia,,GVI,IRINA,82
933,Air D'Ayiti,H9,HAD,HAITI AVIA,96
934,Air Comores International,GG,HAH,AIR COMORES,50
935,Air Taxi,,HAT,TAXI BIRD,76
936,Aerohein,,HEI,AEROHEI,45
937,Atlantic Air Lift,,HGH,HIGHER,76
938,Atlantic Airlines de Honduras,,HHA,ATLANTIC HONDURAS,99
939,Aviacion Ejecutiva De Hildago,,HID,EJECUTIVA HIDALGO,144
940,Air Haiti,,HJA,AIRHAITI,96
941,Al Rais Cargo,,HJT,AL-RAIS CARGO,234
942,Air-Invest,,HKH,HAWKHUNGARY,101
943,Air Tahoma,,HMA,TAHOMA,
944,Air Nova,,HMT,HAMILTO,40
945,Aero Homex,,HOM,AERO HOMEX,144
946,Almiron Aviation,,HPO,ALMIRO,232
947,Avinor,,HQO,,
948,Airlink Airways,,HYR,HIGHFLYER,107
949,Air Horizon,8C,HZT,HORIZON TOGO,223
950,AC Insat-Aero,,IAE,,
951,Air Inter Cameroun,,ICM,INTER-CAMEROU,39
952,Air Lift,,IFI,HELLAS LIFT,86
953,Aero Survey,,IKM,GHANA SURVEY,84
954,Aero Airline,,ILK,ILEK,115
955,Airtime Charters,,IME,AIRTIME,
956,Aerotaxis Cimarron,,IM,TAXI CIMARRO,144
957,Aero International,,INA,AERO-NACIONAL,144
958,Aeroingenieria,,ING,AEROINGE,45
959,Aeroservicios Intergrados de Norte,,INO,INTENOR,144
960,Airpull Aviation,,IPL,IPULL,209
961,Arvand Airlines,,IRD,ARVAND,
962,Atlas Aviation Group,,IRH,ATLAS AVIA,
963,Aram Airline,,IRW,ARAM,
964,Aria Tour,,IRX,ARIA,
965,Aerotaxi,,ITE,AEROTAXI,60
966,Avita-Servicos Aereos,,ITF,AIR AVITA,7
967,Aero Citro,,ITO,AERO CITRO,144
968,Air Executive,,IVE,COMPANY EXEC,209
969,Aviainvest,,IWS,,
970,Air Bagan,W9,JAB,AIR BAGA,153
971,Aerojal,,JAD,AEROJAL,144
972,Airlink,,JAR,AIRLINK,15
973,Ambjek Air Services,,JEE,AMBJEK AIR,
974,Avfinity,,UTX,,
975,Alexandair,,JMR,ALEXANDAIR,40
976,Air Jamaica Express,,JMX,JAMAICA EXPRESS,111
977,Air Swift Aviation,,JOA,,14
978,Aerojobeni,,JOB,JOBENI,144
979,Atyrau Air Ways,IP,JOL,EDIL,115
980,Aerosmith Aviation,,JPR,JASPER,
981,Arrendamiento de Aviones Jets,,JTS,AVIONESJETS,144
982,Aero Juarez,,JUA,JUAREZ,144
983,Air Canada Jazz,QK,JZA,JAZZ,40
984,Asia Aero Survey and Consulting Engineers,,KAA,AASCO,
985,Air Kirovograd,,KAD,AIR KIROVOGRAD,233
986,Air Mach,,KAM,ICO-AIR,110
987,Air Kufra,,KAV,AIRKUFRA,127
988,Arkhabay,,KEK,ARKHABAY,115
989,Aero Charter Krifka,,KFK,KRIFKA AIR,15
990,Air Kraft Mir,,KFT,AIR KRAFT MIR,239
991,Air Concorde,,KGD,CONCORDE AIR,35
992,Alexandria Airlines,,KHH,,66
993,Afit,,KIE,TWEETY,83
994,Air South,,KKB,KHAKI BLUE,
995,Atlasjet,KK,KKK,ATLASJET,228
996,Air Mali International,,KLB,TRANS MALI,137
997,Aerokaluz,,KLZ,AEROKALUZ,144
998,Air Koryo,JS,KOR,AIR KORYO,
999,Araiavia,,KOY,ALEKS,115
1000,AeroSucre,,KRE,AEROSUCRE,49
1001,Air Kokshetau,,KRT,KOKTA,115
1002,Air Kissari,,KSI,KISSARI,7
1003,Aeronavigaciya,,KT,AERONAVIGACIYA,233
1004,Alliance Avia,,KVR,KAVAIR,115
1005,Av Atlantic,,KYC,DOLPHI,
1006,Air Astana,KC,KZR,ASTANALINE,115
1007,Aerovias De Lagos,,LAG,AEROLAGOS,144
1008,Albanian Airlines,LV,LBC,ALBANIA,3
1009,Albisa,,LBI,ALBISA,144
1010,Albatros Airways,,LBW,ALBANWAYS,3
1011,Aerolineas Aereas Ejecutivas De Durango,,LDG,DURANGO,144
1012,Aerologic,,LDL,,
1013,Al-Donas Airlines,,LD,ALDONAS AIR,
1014,Aero Lider,,LDR,AEROLIDER,144
1015,Aleem,,LEM,,66
1016,Aerolineas Ejecutivas,,LET,MEXEJECUTIV,144
1017,Air Alfa,,LFA,,228
1018,Aero Control Air,,LFC,LIFE FLIGHT CANADA,40
1019,Aerolaguna,,LG,AEROLAGUNA,144
1020,Al Ahram Aviation,,LHR,AL AHRAM,66
1021,Alidaunia,D4,LID,ALIDA,110
1022,Al-Dawood Air,,LIE,AL-DAWOOD AIR,
1023,American Aviation,,LKP,LAKE POWELL,
1024,Airlink Solutions,,LKS,AIRLI,209
1025,Air Solutions,,LKY,LUCKY,
1026,Alliance Air,CD,LLR,ALLIED,103
1027,Aerolima,,LMA,AEROLIMA,144
1028,Alamia Air,,LML,ALAMIA AIR,127
1029,Air Plus Argentina,,LMP,AIR FLIGHT,11
1030,Almaty Aviation,,LMT,ALMATY,115
1031,Aerolineas Mexicanas J S,,LMX,LINEAS MEXICANAS,144
1032,Air Almaty,,LMY,AGLEB,115
1033,Air Almaty ZK,,LMZ,ALUNK,115
1034,Aerolane,XL,LNE,LAN ECUADOR,65
1035,Airlink,,LNK,LINK,206
1036,Aerolineas Internacionales,,LNT,LINEAINT,144
1037,Alok Air,,LOK,ALOK AIR,211
1038,Air Saint Louis,,LOU,AIR SAINTLOUIS,196
1039,Alpine Aviation,,LPC,ETSTAR,206
1040,Air Alps Aviation,A6,LPV,ALPAV,15
1041,Alrosa-Avia,,LRO,ALROSA,
1042,Al Rida Airways,,LRW,AL RIDA,141
1043,Aurela,,LSK,AURELA,129
1044,Aerobusinessservice,,LSM,,
1045,Alsair,,LSR,ALSAIR,76
1046,Aerotaxis Latinoamericanos,,LTI,LATINO,144
1047,Alninati Aeronautics,,LUC,STEF,216
1048,Atlantis European Airways,TD,LUR,,12
1049,Aliven,,LV,ALIVE,110
1050,Aviavilsa,,LVR,AVIAVILSA,129
1051,Air Luxor GB,L8,LXG,LUXOR GOLF,94
1052,Air Luxor,LK,LXR,AIRLUXOR,178
1053,Apatas Air,,LYT,APATAS,129
1054,Air Ban,,LZP,DOC AIR,35
1055,Air Lazur,,LZR,LAZUR BEE-GEE,35
1056,Aerodromo De La Mancha,,MAM,AEROMA,209
1057,Air Mauritius,MK,MAU,AIRMAURITIUS,142
1058,Avag Air,,MBA,AVAG AIR,15
1059,Air Manas,,MBB,AIR MANAS,121
1060,Airjet Exploracao Aerea De Carga,,MBC,MABECO,7
1061,Aeriantur-M,,MBV,AEREM,
1062,Air Mercia,,MCB,WESTMID,
1063,Air Medical,,MCD,AIR MED,
1064,Aerolineas Marcos,,MCO,MARCOS,144
1065,Atlantic Aero and Mid-Atlantic Freight,,MDC,IGHT SHIP,
1066,Air Madagascar,MD,MDG,AIR MADAGASCAR,133
1067,Aerosud Charter,,MDX,MEDAIR,206
1068,Air Meridan,,MEF,EMPENNAGE,
1069,Aero McFly,,MFL,MCFLY,144
